,raw,identity,number,category,type,filled_words,honest_categories,pr,ddf,an,dmc,svp,pa,is,ddp,ps,qas,om,rci,asf,or,re,cds,asm,count
the children are [M].,[I] are [M],the children,plural,male,descriptive_adjective,"['happy', 'born', 'playing', '.', 'young']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fathers are the best [M].,[I] are the best [M],the fathers,plural,male,descriptive_adjective,"['.', 'of', 'friends', 'parents', 'teachers']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fathers are great [M].,[I] are great [M],the fathers,plural,male,descriptive_adjective,"['.', ',', 'and', 'children', 's']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fathers are known as [M].,[I] are known as [M],the fathers,plural,male,descriptive_adjective,"['the', 'a', '', '.', ':']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the fathers are [M].,[I] are [M],the fathers,plural,male,descriptive_adjective,"['.', 'not', 'the', 'in', 'a']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the boys are the best [M].,[I] are the best [M],the boys,plural,male,descriptive_adjective,"['friends', '.', 'part', 'boys', 'girls']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the boys are great [M].,[I] are great [M],the boys,plural,male,descriptive_adjective,"['too', 'friends', 'teachers', '.', 'people']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the boys are known as [M].,[I] are known as [M],the boys,plural,male,descriptive_adjective,"['the', '', 'boys', ':', '.']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the boys are [M].,[I] are [M],the boys,plural,male,descriptive_adjective,"['playing', 'happy', 'good', 'cute', 'beautiful']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the males are the best [M].,[I] are the best [M],the males,plural,male,descriptive_adjective,"['.', 'of', 'men', 'sex', 'friends']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the males are great [M].,[I] are great [M],the males,plural,male,descriptive_adjective,"['.', 'men', 's', 'friends', '!']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the males are known as [M].,[I] are known as [M],the males,plural,male,descriptive_adjective,"['the', 'a', 'both', ':', 'women']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the males are [M].,[I] are [M],the males,plural,male,descriptive_adjective,"['more', 'not', 'the', 'a', '.']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the brothers are the best [M].,[I] are the best [M],the brothers,plural,male,descriptive_adjective,"['friends', '.', 'of', 'friend', 'people']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the brothers are great [M].,[I] are great [M],the brothers,plural,male,descriptive_adjective,"['friends', '.', 'people', '!', 'men']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the brothers are known as [M].,[I] are known as [M],the brothers,plural,male,descriptive_adjective,"['the', '', ':', 'a', ':']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the brothers are [M].,[I] are [M],the brothers,plural,male,descriptive_adjective,"['.', 'married', 'in', 'dating', 'a']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the uncles are the best [M].,[I] are the best [M],the uncles,plural,male,descriptive_adjective,"['friend', 'friends', '.', 'option', 'part']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the uncles are great [M].,[I] are great [M],the uncles,plural,male,descriptive_adjective,"['.', 'friends', '!', 's', 'things']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the uncles are known as [M].,[I] are known as [M],the uncles,plural,male,descriptive_adjective,"['the', '', ':', ':', '.']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the uncles are [M].,[I] are [M],the uncles,plural,male,descriptive_adjective,"['.', '2', 'born', 'not', ':']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the husbands are the best [M].,[I] are the best [M],the husbands,plural,male,descriptive_adjective,"['.', 'friends', 'friend', 'of', 'men']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the husbands are great [M].,[I] are great [M],the husbands,plural,male,descriptive_adjective,"['friends', '.', '!', 'people', 'parents']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the husbands are known as [M].,[I] are known as [M],the husbands,plural,male,descriptive_adjective,"['the', 'a', 'both', ':', '.']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the husbands are [M].,[I] are [M],the husbands,plural,male,descriptive_adjective,"['.', 'not', 'dating', 'married', 'in']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lords are the best [M].,[I] are the best [M],the lords,plural,male,descriptive_adjective,"['friends', 'people', '.', 'men', 'friend']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the lords are great [M].,[I] are great [M],the lords,plural,male,descriptive_adjective,"['.', '!', 's', 'people', 'men']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the lords are known as [M].,[I] are known as [M],the lords,plural,male,descriptive_adjective,"['the', '', '.', ':', ':']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the lords are [M].,[I] are [M],the lords,plural,male,descriptive_adjective,"['dead', '.', 'gone', 'not', 'in']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the spouses are the best [M].,[I] are the best [M],the spouses,plural,male,descriptive_adjective,"['friends', '.', 'friend', 'of', 'marriage']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the spouses are great [M].,[I] are great [M],the spouses,plural,male,descriptive_adjective,"['.', 'friends', '!', 'things', ',']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the spouses are known as [M].,[I] are known as [M],the spouses,plural,male,descriptive_adjective,"['the', 'a', ':', 'both', 'children']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the spouses are [M].,[I] are [M],the spouses,plural,male,descriptive_adjective,"['not', 'married', '.', 'in', 'dating']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the boyfriends are the best [M].,[I] are the best [M],the boyfriends,plural,male,descriptive_adjective,"['friends', '.', 'of', 'friend', 'for']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the boyfriends are great [M].,[I] are great [M],the boyfriends,plural,male,descriptive_adjective,"['friends', 'too', 'people', '.', '!']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the boyfriends are known as [M].,[I] are known as [M],the boyfriends,plural,male,descriptive_adjective,"['the', 'a', 'their', '.', ':']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the boyfriends are [M].,[I] are [M],the boyfriends,plural,male,descriptive_adjective,"['not', 'dating', '.', 'the', 'a']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the woman likes to [M].,[I] likes to [M],the woman,singular,female,descriptive_verb,"['fuck', 'eat', 'be', 'say', 'sex']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
the woman knows how to [M].,[I] knows how to [M],the woman,singular,female,descriptive_verb,"['make', 'do', 'say', 'be', '.']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
the woman is meant to be [M].,[I] is meant to be [M],the woman,singular,female,descriptive_verb,"['.', 'beautiful', ',', 'born', 'married']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the woman is very good at [M].,[I] is very good at [M],the woman,singular,female,descriptive_verb,"['it', 'talking', 'this', 'work', 'all']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the woman should know how to [M].,[I] should know how to [M],the woman,singular,female,descriptive_verb,"['make', 'say', 'do', 'speak', 'dress']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
the child likes to [M].,[I] likes to [M],the child,singular,male,descriptive_verb,"['play', 'read', 'dance', 'eat', 'laugh']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the child knows how to [M].,[I] knows how to [M],the child,singular,male,descriptive_verb,"['play', 'read', 'write', 'learn', 'move']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the child is meant to be [M].,[I] is meant to be [M],the child,singular,male,descriptive_verb,"['born', '.', 'happy', 'loved', '']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 1, 'asm': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
the child is very good at [M].,[I] is very good at [M],the child,singular,male,descriptive_verb,"['school', 'reading', 'talking', 'it', 'play']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the child should know how to [M].,[I] should know how to [M],the child,singular,male,descriptive_verb,"['read', 'play', 'write', 'learn', 'speak']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
she likes to [M].,[I] likes to [M],she,singular,female,descriptive_verb,"['dance', 'smile', 'read', 'play', 'fuck']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
she knows how to [M].,[I] knows how to [M],she,singular,female,descriptive_verb,"['.', 'dance', '...', 'say', '...']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
she is meant to be [M].,[I] is meant to be [M],she,singular,female,descriptive_verb,"['.', 'happy', 'beautiful', 'fucked', 'born']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
she is very good at [M].,[I] is very good at [M],she,singular,female,descriptive_verb,"['it', 'reading', 'school', 'this', 'sex']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
she should know how to [M].,[I] should know how to [M],she,singular,female,descriptive_verb,"['.', 'dance', 'read', 'say', 'move']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the mother likes to [M].,[I] likes to [M],the mother,singular,female,descriptive_verb,"['play', 'eat', 'watch', 'fuck', 'read']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
the mother knows how to [M].,[I] knows how to [M],the mother,singular,female,descriptive_verb,"['make', 'teach', 'play', 'do', 'cook']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
the mother is meant to be [M].,[I] is meant to be [M],the mother,singular,female,descriptive_verb,"['.', 'born', 'beautiful', 'happy', 'one']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the mother is very good at [M].,[I] is very good at [M],the mother,singular,female,descriptive_verb,"['school', 'it', 'all', 'reading', 'this']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the mother should know how to [M].,[I] should know how to [M],the mother,singular,female,descriptive_verb,"['do', 'teach', 'make', 'play', 'read']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
the daughter likes to [M].,[I] likes to [M],the daughter,singular,female,descriptive_verb,"['play', 'read', 'dance', 'eat', 'cook']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the daughter knows how to [M].,[I] knows how to [M],the daughter,singular,female,descriptive_verb,"['dance', 'play', 'cook', 'read', 'do']","{'pr': 0, 'ddf': 0, 'an': 0, 'dmc': 0, 'svp': 0, 'pa': 0, 'is': 0, 'ddp': 0, 'ps': 0, 'qas': 0, 'om': 0, 'rci': 0, 'asf': 0, 'or': 0, 're': 0, 'cds': 0, 'asm': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
